title,bias_score,reliability_score,article_url,adfontes_url,date,outlet,outlet_story_count
Wear a mask? Fine. Bring my own pen? I’ll bring two! Some of us still love voting on Election Day | Commentary,2.5,26.0,https://www.orlandosentinel.com/opinion/scott-maxwell-commentary/os-op-2020-primary-election-covid-scott-maxwell-20200818-2v3cpo3fyvaozmxb6ebwc32pmm-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-08-18,www.orlandosentinel.com,22
"Valentin, Olson, Francois winners in GOP congressional primaries, Franklin defeats Spano",-0.5,53.75,https://www.orlandosentinel.com/politics/2020-election/os-ne-2020-congress-primary-20200819-b6ij7ig4ujf7porgl4v2azqnlq-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-08-18,www.orlandosentinel.com,22
Hurricane Center focused on 3 potential systems as TD Omar fades away,0.0,54.0,https://www.orlandosentinel.com/weather/hurricane/os-ne-tropical-storm-nana-thursday-update-20200903-yl2bz6jnzzazfaqf2gi74axzga-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-09-03,www.orlandosentinel.com,22
Critical Race Theory: The latest target in Ron DeSantis’ ongoing boogeyman war | Commentary,-19.33,26.67,https://www.orlandosentinel.com/opinion/scott-maxwell-commentary/os-prem-op-desantis-critical-race-theory-florida-scott-maxwell-20210528-aftxfhtnifa27fhoohy2kyugly-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2021-05-28,www.orlandosentinel.com,22
Florida’s unemployment claims decline sharply as businesses battle back against COVID-19,3.67,53.33,https://www.orlandosentinel.com/coronavirus/jobs-economy/fl-ne-coronavirus-florida-unemployment-claims-week-ended-aug-29-20200903-qqqxm7ovmrenvo3ioplzonn6by-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-09-03,www.orlandosentinel.com,22
Honor the memory of Pulse victims by finding common gun safety ground | Editorial,-13.0,32.33,https://www.orlandosentinel.com/opinion/editorials/os-op-pulse-shooting-florida-gun-laws-20210611-wgyjdsvnevbahj7ljiutgomdvq-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2021-06-11,www.orlandosentinel.com,22
"‘Strong possibility’ human remains are Brian Laundrie’s, family lawyer says",0.0,44.67,https://www.orlandosentinel.com/news/florida/os-ne-strong-possibility-remains-brian-laundrie-lawyer-says-20211021-w7k6akzc3jgjfnj37w3hrwxrmi-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2021-10-21,www.orlandosentinel.com,22
DeSantis signs $100 billion budget laden with federal COVID-19 money,3.0,43.67,https://www.orlandosentinel.com/politics/os-ne-desantis-florida-budget-signing-20210602-fq4b7nrvjfge7n4rpsawaomtpm-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2021-06-02,www.orlandosentinel.com,22
DeSantis declares Ocoee Massacre Remembrance Day,-6.33,48.33,https://www.orlandosentinel.com/news/os-ne-ocoee-massacre-day-of-remembrance-20201102-7d4wkfpazfaozdv74cxvn5hvie-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-11-02,www.orlandosentinel.com,22
Booster test lights up desert as SLS progress continues for NASA Artemis missions,0.67,50.67,https://www.orlandosentinel.com/space/os-bz-nasa-booster-test-sls-roundup-20200903-2ass6winbbfllokhiz44sm5ori-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-09-03,www.orlandosentinel.com,22
"Coronavirus has infected nearly 100,000 people in Central Florida",-9.67,46.33,https://www.orlandosentinel.com/coronavirus/os-ne-florida-coronavirus-thursday-september-3-20200903-e5a3edubujbazpoazslpdhjr4q-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-09-03,www.orlandosentinel.com,22
DeSantis questions how long social distancing should last at maskless meeting,-2.67,49.33,https://www.orlandosentinel.com/news/breaking-news/os-ne-desantis-coronavirus-bars-discussion-20200903-pz7l44zjkjb7vhzvjwmmrkafgq-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-09-03,www.orlandosentinel.com,22
Florida shatters early-voting records as Trump-Biden battle heads to its crescendo,-4.67,46.67,https://www.orlandosentinel.com/politics/2020-election/os-ne-2020-elction-day-florida-monday-20201102-3un4hlgfifewja24wh3cxbncpm-story.html,https://adfontesmedia.com/orlando-sentinel-bias-and-reliability/,2020-11-02,www.orlandosentinel.com,22
Plowshares Activists Pay Heavy Price For Resisting Nuclear Warfare,-32.67,31.67,https://shadowproof.com/2020/11/17/kings-bay-plowshares-activists-pay-heavy-price-for-resisting-nuclear-warfare/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-11-17,shadowproof.com,22
Alabama Prisoners Face Brutal Retaliation For Organizing Boycott,-22.0,30.33,https://shadowproof.com/2021/01/26/alabama-prisoners-face-solitary-violence-for-organizing-boycott-and-work-stoppage/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2021-01-26,shadowproof.com,22
"After Ignoring Reality Winner's Case, MSNBC Uses Her To Attack Snowden",-19.33,29.67,https://shadowproof.com/2021/02/02/after-ignoring-reality-winners-case-msnbc-uses-her-to-attack-edward-snowden/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2021-02-02,shadowproof.com,22
'Barbaric Torture': Alleged WikiLeaks Source Details US Prison Conditions,-3.33,40.0,https://shadowproof.com/2021/01/29/us-doj-moves-stifle-alleged-wikileaks-source-challenge-mccnewyork/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2021-01-29,shadowproof.com,22
"Decade After WikiLeaks Published Iraq War Logs, Assange Is In Prison",-13.0,44.67,https://shadowproof.com/2020/10/22/ten-years-wikileaks-published-iraq-war-logs/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-10-22,shadowproof.com,22
EPA Whistleblower Who Exposed Pruitt Scandals Sues Over Retaliation,-15.67,41.0,https://shadowproof.com/2020/10/27/epa-whistleblower-exposed-pruitt-scandals-retaliation-sues/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-10-27,shadowproof.com,22
"I No Longer Hate Trump. In Fact, I Love Joe Biden Too.",-35.67,25.67,https://shadowproof.com/2020/11/02/i-no-longer-hate-trump-in-fact-i-love-joe-biden-too/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-11-02,shadowproof.com,22
Shadowproof Launches Marvel Cooke Journalism Fellowship,-31.67,36.0,https://shadowproof.com/2020/11/17/shadowproof-launches-marvel-cooke-journalism-fellowship/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-11-17,shadowproof.com,22
Assange Legal Team Submits Closing Argument Against Extradition,-15.0,32.33,https://shadowproof.com/2020/11/09/assange-closing-argument-extradition-case/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-11-09,shadowproof.com,22
Elite Opposition To Trump Freaks Out Over Possible Pardon For Snowden,-15.67,21.33,https://shadowproof.com/2020/08/17/elites-freak-out-trump-possible-pardon-snowden/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-08-17,shadowproof.com,22
Bangladesh Clothing Factory Workers Face Layoffs Due To COVID-19,-12.0,47.67,https://shadowproof.com/2020/08/18/bangladesh-clothing-factory-workers-face-layoffs-as-retail-corporations-cancel-orders-during-pandemic/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-08-18,shadowproof.com,22
Defunding Police Requires Public Control Over External Revenue Sources,-14.0,46.67,https://shadowproof.com/2020/07/14/federal-asset-forfeiture-may-undermine-efforts-to-defund-police/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-07-14,shadowproof.com,22
California Initiatives Moves Away From Policing Mental Health Crises,-14.0,38.33,https://shadowproof.com/2020/07/23/california-initiative-moves-away-from-relying-on-police-to-address-mental-health-crises/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-07-23,shadowproof.com,22
How Transformative Justice Can Address Harm Without Police,-25.67,35.67,https://shadowproof.com/2020/07/27/how-transformative-justice-responds-to-violence-without-the-carceral-system/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-07-27,shadowproof.com,22
Dissenter Weekly: Vindicating The Rights Of Federal Whistleblowers,-1.0,29.67,https://shadowproof.com/2020/08/14/dissenter-weekly-federal-whistleblowers-rights-court/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-08-14,shadowproof.com,22
Beyond Prisons: COVID-19 Dispatch From Pennsylvania Prison,-24.33,45.33,https://shadowproof.com/2020/04/17/beyond-prisons-covid-19-dispatch-from-pennsylvania-prison/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-04-17,shadowproof.com,22
Low-Wage Workers Bear Brunt Of COVID-19 Pandemic As The Rich Profit,-15.0,47.0,https://shadowproof.com/2020/08/12/raging-class-war-poor-working-americans-covid-19/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-08-12,shadowproof.com,22
"To Get Rid Of Union, Workers At Sporting Goods Factories Fired",-4.33,44.67,https://shadowproof.com/2020/08/31/sporting-goods-factories-fire-union-workers-covid19/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-08-31,shadowproof.com,22
How the Homeland Security Department Controls Its Image In Film And TV,-23.0,40.67,https://shadowproof.com/2020/09/02/homeland-security-in-hollywood-how-the-department-controls-its-image-on-screen/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-09-02,shadowproof.com,22
An Abolitionist Approach To Addressing Sexual Violence Without Police,-12.8,41.4,https://shadowproof.com/2020/07/15/community-organizers-address-sexual-violence-without-the-criminal-justice-system/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-07-15,shadowproof.com,22
"Suicide Crisis In Prisons Compounded By COVID-19, Lack Of Health Care",-1.33,41.67,https://shadowproof.com/2020/11/16/suicide-crisis-in-prisons-compounded-by-covid-19-lack-of-health-care/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-11-16,shadowproof.com,22
Philadelphia Has No Plan For Unhoused People In No Cop Zone,-15.0,39.67,https://shadowproof.com/2020/07/22/philadelphia-threatens-protest-encampment-with-eviction-but-still-has-no-plan-for-unhoused-residents/,https://adfontesmedia.com/shadowproof-bias-and-reliability/,2020-07-22,shadowproof.com,22
Legislature slashes operating funds to UH by 10% over next 2 years,0.0,41.33,https://www.hawaiinewsnow.com/2021/05/06/legislature-slashes-operating-funds-uh-by-roughly-over-next-years/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-07,www.hawaiinewsnow.com,22
"Maui slightly eases COVID restrictions, expanding capacity for shops, gatherings",0.67,47.0,https://www.hawaiinewsnow.com/2021/05/09/maui-slightly-eases-covid-restrictions-expanding-capacity-shops-gatherings/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-10,www.hawaiinewsnow.com,22
Police search for suspect who allegedly attacked UH Manoa students on campus,0.0,46.0,https://www.hawaiinewsnow.com/2021/05/07/police-search-suspect-who-allegedly-attacked-uh-manoa-students-campus/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-08,www.hawaiinewsnow.com,22
"With HART facing $3.6B deficit, Blangiardi says rail will likely not make it to Ala Moana",0.67,47.33,https://www.hawaiinewsnow.com/2021/05/07/with-rail-facing-b-deficit-blangiardi-says-construction-will-likely-not-make-it-ala-moana/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-08,www.hawaiinewsnow.com,22
Gov. Ige authorizes vaccine passport program for inter-island travelers,-1.33,47.33,https://www.hawaiinewsnow.com/2021/05/08/gov-ige-authorizes-vaccine-passport-program-inter-island-travelers/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-08,www.hawaiinewsnow.com,22
Governor keeps Hawaii’s mask mandate in place despite new CDC guidance for vaccinated people,-1.0,47.33,https://www.hawaiinewsnow.com/2021/05/13/live-ige-discuss-new-cdc-guidance-that-eases-mask-restrictions-vaccinated-people/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-14,www.hawaiinewsnow.com,22
"1 new COVID death reported, 84 additional infections",0.0,48.0,https://www.hawaiinewsnow.com/2021/05/08/hawaii-reports-new-covid-cases-additional-fatality/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-10,www.hawaiinewsnow.com,22
"Signs of economic relief abound as vaccination rates, visitor counts steadily rise",0.0,46.0,https://www.hawaiinewsnow.com/2021/05/09/signs-economic-relief-abound-vaccination-rates-visitor-counts-steadily-rise/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-10,www.hawaiinewsnow.com,22
Demolition of Aloha Stadium now slated for late 2022,0.67,46.67,https://www.hawaiinewsnow.com/2021/05/06/following-vote-demolition-aloha-stadium-now-slated-late/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-07,www.hawaiinewsnow.com,22
"Hawaii arrivals were way up in April, but still far shy of pre-pandemic levels",0.0,46.67,https://www.hawaiinewsnow.com/2021/05/27/hawaii-arrivals-were-way-up-in-april-but-still-far-shy-of-pre-pandemic-levels/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-27,www.hawaiinewsnow.com,22
Man cited for illegally picking hundreds of opihi from Pupukea conservation district,0.0,46.67,https://www.hawaiinewsnow.com/2021/05/15/man-cited-illegally-picking-hundreds-opihi-pupukea-conservation-district/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-15,www.hawaiinewsnow.com,22
"In ‘heartbreaking’ decision, Hawaiian Airlines ends its ‘Ohana service",0.0,46.67,https://www.hawaiinewsnow.com/2021/05/27/ohana-by-hawaiian-wont-resume-passenger-service-to-molokai-lanai/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-28,www.hawaiinewsnow.com,22
Hawaii Island police identify victim killed in Kona shooting,0.0,46.33,https://www.hawaiinewsnow.com/2021/05/26/police-investigate-shooting-hawaii-island-that-left-man-dead/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-27,www.hawaiinewsnow.com,22
Hawaii reaches a milestone: Half of the state has now been vaccinated,0.0,48.0,https://www.hawaiinewsnow.com/2021/05/27/hawaii-reaches-a-milestone-half-of-the-state-has-now-been-vaccinated/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-05-28,www.hawaiinewsnow.com,22
FBI reports Hawaii elderly lost more than $5M to fraud schemes in 2020,0.0,45.67,https://www.hawaiinewsnow.com/2021/06/16/fbi-reports-hawaii-elderly-lost-more-than-5m-fraud-schemes-2020/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-06-16,www.hawaiinewsnow.com,22
READ: Criminal complaint reveals extensive details into Sykap shooting,0.0,46.33,https://www.hawaiinewsnow.com/2021/06/16/read-criminal-complaint-reveals-extensive-details-into-sykap-shooting/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-06-16,www.hawaiinewsnow.com,22
UH offers free online mental health services for residents across the state,-1.0,45.0,https://www.hawaiinewsnow.com/2021/06/16/uh-offers-free-online-mental-health-services-residents-across-state/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-06-16,www.hawaiinewsnow.com,22
Hawaii bankruptcies drop as economy recovers from slowdown,0.0,43.67,https://www.hawaiinewsnow.com/2021/06/15/hawaii-bankruptcies-drop-economy-recovers-slowdown/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-06-15,www.hawaiinewsnow.com,22
Report: 38 COVID cases linked to cluster at Oahu fast food eatery,-1.67,50.0,https://www.hawaiinewsnow.com/2021/06/04/report-38-covid-cases-linked-to-cluster-at-oahu-fast-food-eatery/,https://adfontesmedia.com/hawaii-news-now-bias-and-reliability/,2021-06-04,www.hawaiinewsnow.com,22
